2026-01-31 13:05:05 | INFO     | co2_forecast | Logging to: outputs/runs/run_20260131_1305/logs/run_20260131_1305.log
2026-01-31 23:00:25 | INFO     | co2_forecast | ============================================================
2026-01-31 23:00:25 | INFO     | co2_forecast | Champion model: ridge
2026-01-31 23:00:25 | INFO     | co2_forecast | Loading data...
2026-01-31 23:00:26 | INFO     | co2_forecast | Data: 101 samples, 4 features
2026-01-31 23:00:26 | INFO     | co2_forecast | Loaded model: ridge
2026-01-31 23:00:26 | INFO     | co2_forecast | ----------------------------------------
2026-01-31 23:00:26 | INFO     | co2_forecast | Computing feature importance...
2026-01-31 23:00:26 | INFO     | co2_forecast | Using Ridge coefficients...
2026-01-31 23:00:26 | INFO     | co2_forecast | Top feature by permutation importance: CO2e_lag1
2026-01-31 23:00:26 | INFO     | co2_forecast | ----------------------------------------
2026-01-31 23:00:26 | INFO     | co2_forecast | Analyzing seasonal patterns...
2026-01-31 23:00:27 | INFO     | co2_forecast | Computing SHAP values using tree explainer
2026-01-31 23:00:27 | WARNING  | co2_forecast | SHAP analysis failed for Q1: Model type not yet supported by TreeExplainer: <class 'sklearn.linear_model._ridge.Ridge'>
2026-01-31 23:00:27 | INFO     | co2_forecast | Computing SHAP values using tree explainer
2026-01-31 23:00:27 | WARNING  | co2_forecast | SHAP analysis failed for Q2: Model type not yet supported by TreeExplainer: <class 'sklearn.linear_model._ridge.Ridge'>
2026-01-31 23:00:27 | INFO     | co2_forecast | Computing SHAP values using tree explainer
2026-01-31 23:00:27 | WARNING  | co2_forecast | SHAP analysis failed for Q3: Model type not yet supported by TreeExplainer: <class 'sklearn.linear_model._ridge.Ridge'>
2026-01-31 23:00:27 | INFO     | co2_forecast | Computing SHAP values using tree explainer
2026-01-31 23:00:27 | WARNING  | co2_forecast | SHAP analysis failed for Q4: Model type not yet supported by TreeExplainer: <class 'sklearn.linear_model._ridge.Ridge'>
2026-01-31 23:00:27 | INFO     | co2_forecast | ============================================================
2026-01-31 23:00:27 | INFO     | co2_forecast | Champion Model Interpretation Complete!
2026-01-31 23:00:27 | INFO     | co2_forecast |   Model: ridge
2026-01-31 23:00:27 | INFO     | co2_forecast |   Method: coefficients
2026-01-31 23:00:27 | INFO     | co2_forecast |   Top feature: CO2e_lag1
2026-01-31 23:00:27 | INFO     | co2_forecast |   Results saved to: outputs/runs/run_20260131_1305/tables
2026-01-31 23:00:27 | INFO     | co2_forecast |   Figures saved to: outputs/runs/run_20260131_1305/figures
2026-01-31 23:00:27 | INFO     | co2_forecast | ============================================================
